"Symbol","Description","Date","Time","Open","High","Low","Close","TotalVolume"
AAPL,NASDAQ,06.11.2020,11:00:00,117.414,118.820,117.308,118.665,11888863
AAPL,NASDAQ,06.11.2020,12:00:00,118.740,119.190,118.280,118.865,10441867
AAPL,NASDAQ,06.11.2020,13:00:00,118.885,119.200,118.830,118.970,6589109
AAPL,NASDAQ,06.11.2020,14:00:00,119.000,119.170,118.220,118.390,8390100
AAPL,NASDAQ,06.11.2020,15:00:00,118.470,119.060,118.090,118.830,13856573
AAPL,NASDAQ,06.11.2020,16:00:00,118.680,118.702,118.420,118.500,7965424
AAPL,NASDAQ,06.11.2020,17:00:00,118.520,118.620,118.500,118.540,87745
AAPL,NASDAQ,09.11.2020,18:00:00,118.530,118.600,118.500,118.530,24485
AAPL,NASDAQ,09.11.2020,08:00:00,119.570,121.400,119.270,120.000,1623683
AAPL,NASDAQ,09.11.2020,09:00:00,120.170,121.690,118.480,119.700,21117545
AAPL,NASDAQ,09.11.2020,10:00:00,119.730,121.990,119.670,120.590,21942187
AAPL,NASDAQ,09.11.2020,11:00:00,120.640,121.680,119.720,120.735,14656101
AAPL,NASDAQ,09.11.2020,12:00:00,120.570,120.950,120.000,120.780,11477777
AAPL,NASDAQ,09.11.2020,13:00:00,120.810,121.000,119.380,119.720,10899812
AAPL,NASDAQ,09.11.2020,14:00:00,119.630,119.820,118.200,118.500,13037397
AAPL,NASDAQ,09.11.2020,15:00:00,118.540,118.940,116.300,116.770,20076146
AAPL,NASDAQ,09.11.2020,16:00:00,116.320,117.000,116.030,116.710,11201182
AAPL,NASDAQ,09.11.2020,17:00:00,116.800,117.240,116.560,117.200,199860
AAPL,NASDAQ,10.11.2020,18:00:00,117.130,117.700,117.050,117.580,196003
AAPL,NASDAQ,10.11.2020,08:00:00,114.900,115.450,114.500,115.350,697461
AAPL,NASDAQ,10.11.2020,09:00:00,115.400,117.590,115.179,115.880,15198639
AAPL,NASDAQ,10.11.2020,10:00:00,115.800,116.940,114.130,115.160,18920782
AAPL,NASDAQ,10.11.2020,11:00:00,115.000,117.330,114.900,116.830,13857981
AAPL,NASDAQ,10.11.2020,12:00:00,116.678,117.470,115.810,116.810,12416181
AAPL,NASDAQ,10.11.2020,13:00:00,116.930,117.590,115.880,116.790,14552023
AAPL,NASDAQ,10.11.2020,14:00:00,116.850,117.290,115.990,116.726,15074533
AAPL,NASDAQ,10.11.2020,15:00:00,116.740,117.018,115.730,116.200,15624304
AAPL,NASDAQ,10.11.2020,16:00:00,115.970,116.913,115.950,116.060,9654087
AAPL,NASDAQ,10.11.2020,17:00:00,116.040,116.130,115.990,116.000,69325
AAPL,NASDAQ,11.11.2020,18:00:00,116.030,116.240,116.000,116.080,94044
AAPL,NASDAQ,11.11.2020,08:00:00,117.620,117.910,117.100,117.320,473706
AAPL,NASDAQ,11.11.2020,09:00:00,117.400,118.080,116.440,117.685,15019880
AAPL,NASDAQ,11.11.2020,10:00:00,117.705,118.500,117.640,118.199,15632909
AAPL,NASDAQ,11.11.2020,11:00:00,118.170,118.730,117.835,118.720,9316865
AAPL,NASDAQ,11.11.2020,12:00:00,118.775,119.480,118.530,119.183,11143407
AAPL,NASDAQ,11.11.2020,13:00:00,119.220,119.560,119.040,119.160,8537035
AAPL,NASDAQ,11.11.2020,14:00:00,119.110,119.540,118.710,118.815,9454211
AAPL,NASDAQ,11.11.2020,15:00:00,118.930,119.520,118.810,119.475,12138691
AAPL,NASDAQ,11.11.2020,16:00:00,119.490,119.730,119.470,119.590,6093164
AAPL,NASDAQ,11.11.2020,17:00:00,119.590,120.070,119.000,119.510,651849
AAPL,NASDAQ,12.11.2020,18:00:00,119.500,119.600,119.350,119.400,73120
AAPL,NASDAQ,12.11.2020,08:00:00,119.490,119.800,119.250,119.660,427706
AAPL,NASDAQ,12.11.2020,09:00:00,119.660,120.050,118.810,119.620,14276347
AAPL,NASDAQ,12.11.2020,10:00:00,119.730,120.530,119.500,120.244,15084804
AAPL,NASDAQ,12.11.2020,11:00:00,120.220,120.520,119.030,119.600,12162222
AAPL,NASDAQ,12.11.2020,12:00:00,119.600,120.205,118.970,119.500,13620177
AAPL,NASDAQ,12.11.2020,13:00:00,119.480,119.495,118.570,119.146,10007392
AAPL,NASDAQ,12.11.2020,14:00:00,119.130,119.290,118.580,119.090,9154181
AAPL,NASDAQ,12.11.2020,15:00:00,119.065,119.470,118.800,119.195,11680301
AAPL,NASDAQ,12.11.2020,16:00:00,119.210,119.776,119.130,119.270,5146650
AAPL,NASDAQ,12.11.2020,17:00:00,119.290,119.300,119.070,119.150,73726
AAPL,NASDAQ,13.11.2020,18:00:00,119.220,119.290,119.060,119.160,36715
AAPL,NASDAQ,13.11.2020,08:00:00,119.710,119.800,119.500,119.650,206840
AAPL,NASDAQ,13.11.2020,09:00:00,119.670,119.740,118.580,118.715,10210265
AAPL,NASDAQ,13.11.2020,10:00:00,118.395,118.740,117.870,117.945,12479957
AAPL,NASDAQ,13.11.2020,11:00:00,118.030,118.770,117.930,118.698,7973030
AAPL,NASDAQ,13.11.2020,12:00:00,118.730,119.050,118.620,118.907,6665565
AAPL,NASDAQ,13.11.2020,13:00:00,118.960,119.255,118.495,118.600,6927836
AAPL,NASDAQ,13.11.2020,14:00:00,118.580,118.900,118.200,118.885,6725386
AAPL,NASDAQ,13.11.2020,15:00:00,118.870,119.570,118.800,119.400,11944923
AAPL,NASDAQ,13.11.2020,16:00:00,119.260,119.330,119.240,119.270,5085921
AAPL,NASDAQ,13.11.2020,17:00:00,119.240,119.260,119.100,119.190,76049
AAPL,NASDAQ,16.11.2020,18:00:00,119.160,119.200,119.140,119.160,17038
AAPL,NASDAQ,16.11.2020,08:00:00,118.980,119.100,118.600,118.740,459059
AAPL,NASDAQ,16.11.2020,09:00:00,118.886,120.140,118.146,119.850,14288386
AAPL,NASDAQ,16.11.2020,10:00:00,119.950,120.720,119.800,120.613,13755955
AAPL,NASDAQ,16.11.2020,11:00:00,120.680,120.830,120.305,120.740,8171209
AAPL,NASDAQ,16.11.2020,12:00:00,120.745,120.990,120.280,120.460,7459316
AAPL,NASDAQ,16.11.2020,13:00:00,120.425,120.590,120.000,120.135,7217400
AAPL,NASDAQ,16.11.2020,14:00:00,120.220,120.370,119.790,119.885,6725999
AAPL,NASDAQ,16.11.2020,15:00:00,119.908,120.130,119.640,120.100,9864131
AAPL,NASDAQ,16.11.2020,16:00:00,120.350,120.470,120.090,120.380,7014625
AAPL,NASDAQ,16.11.2020,17:00:00,120.400,120.430,119.950,120.060,152206
AAPL,NASDAQ,17.11.2020,18:00:00,120.060,120.320,120.000,120.010,81615
AAPL,NASDAQ,17.11.2020,08:00:00,119.790,119.800,119.500,119.710,208915
AAPL,NASDAQ,17.11.2020,09:00:00,119.740,120.310,118.960,119.250,11029132
AAPL,NASDAQ,17.11.2020,10:00:00,119.135,120.530,119.110,120.420,10757242
AAPL,NASDAQ,17.11.2020,11:00:00,120.360,120.400,119.600,120.138,7614512
AAPL,NASDAQ,17.11.2020,12:00:00,120.220,120.490,120.015,120.454,5423955
AAPL,NASDAQ,17.11.2020,13:00:00,120.470,120.674,120.280,120.350,5084502
AAPL,NASDAQ,17.11.2020,14:00:00,120.360,120.615,119.960,120.000,5847581
AAPL,NASDAQ,17.11.2020,15:00:00,120.014,120.150,119.400,119.420,10228916
AAPL,NASDAQ,17.11.2020,16:00:00,119.360,119.490,119.360,119.420,7612700
AAPL,NASDAQ,17.11.2020,17:00:00,119.390,119.470,119.350,119.430,40994
AAPL,NASDAQ,18.11.2020,18:00:00,119.400,119.430,119.300,119.300,27657
AAPL,NASDAQ,18.11.2020,08:00:00,119.120,119.230,118.900,118.970,368472
AAPL,NASDAQ,18.11.2020,09:00:00,118.950,119.438,118.240,118.690,11890049
AAPL,NASDAQ,18.11.2020,10:00:00,118.770,119.470,118.400,119.455,9607654
AAPL,NASDAQ,18.11.2020,11:00:00,119.490,119.590,119.070,119.450,6361435
AAPL,NASDAQ,18.11.2020,12:00:00,119.511,119.820,119.440,119.545,5582163
AAPL,NASDAQ,18.11.2020,13:00:00,119.540,119.700,119.120,119.343,5342679
AAPL,NASDAQ,18.11.2020,14:00:00,119.315,119.330,118.800,119.260,6133772
AAPL,NASDAQ,18.11.2020,15:00:00,119.330,119.620,118.160,118.290,10797266
AAPL,NASDAQ,18.11.2020,16:00:00,118.030,119.137,117.720,117.940,7386664
AAPL,NASDAQ,18.11.2020,17:00:00,117.980,118.030,117.840,117.980,100360
AAPL,NASDAQ,19.11.2020,18:00:00,117.950,118.050,117.950,118.050,33421
AAPL,NASDAQ,19.11.2020,08:00:00,117.850,118.200,117.830,118.020,248417
AAPL,NASDAQ,19.11.2020,09:00:00,118.000,118.180,116.810,117.939,13603700
AAPL,NASDAQ,19.11.2020,10:00:00,117.950,118.300,117.500,117.870,9697715
AAPL,NASDAQ,19.11.2020,11:00:00,117.775,118.380,117.650,118.169,6830858
AAPL,NASDAQ,19.11.2020,12:00:00,118.135,118.350,117.570,117.760,5913086
AAPL,NASDAQ,19.11.2020,13:00:00,117.723,118.140,117.540,118.080,5073259
AAPL,NASDAQ,19.11.2020,14:00:00,118.096,118.650,117.900,118.644,6329974
AAPL,NASDAQ,19.11.2020,15:00:00,118.640,119.050,118.430,118.649,9168974
AAPL,NASDAQ,19.11.2020,16:00:00,118.640,118.900,118.450,118.470,6273970
AAPL,NASDAQ,19.11.2020,17:00:00,118.470,118.640,118.410,118.510,159542
AAPL,NASDAQ,20.11.2020,18:00:00,118.510,118.510,118.240,118.350,73702
AAPL,NASDAQ,20.11.2020,08:00:00,118.880,118.890,118.680,118.680,101571
AAPL,NASDAQ,20.11.2020,09:00:00,118.670,118.810,117.840,118.110,11455447
AAPL,NASDAQ,20.11.2020,10:00:00,118.130,118.640,118.060,118.475,7712491
AAPL,NASDAQ,20.11.2020,11:00:00,118.460,118.770,117.905,117.955,7454055
AAPL,NASDAQ,20.11.2020,12:00:00,117.980,118.300,117.880,118.214,5701095
AAPL,NASDAQ,20.11.2020,13:00:00,118.280,118.290,117.900,117.970,4843495
AAPL,NASDAQ,20.11.2020,14:00:00,117.960,118.100,117.700,117.860,5590045
AAPL,NASDAQ,20.11.2020,15:00:00,117.870,117.960,117.348,117.430,11285108
AAPL,NASDAQ,20.11.2020,16:00:00,117.330,117.410,117.150,117.410,6700401
AAPL,NASDAQ,20.11.2020,17:00:00,117.400,117.440,117.220,117.290,95614
AAPL,NASDAQ,23.11.2020,18:00:00,117.220,117.230,116.910,117.100,152233
AAPL,NASDAQ,23.11.2020,08:00:00,117.570,117.600,117.100,117.390,393307
AAPL,NASDAQ,23.11.2020,09:00:00,117.352,117.620,116.730,116.840,13038804
AAPL,NASDAQ,23.11.2020,10:00:00,117.010,117.070,115.100,115.540,18847999
AAPL,NASDAQ,23.11.2020,11:00:00,115.435,115.445,113.800,114.675,18472411
AAPL,NASDAQ,23.11.2020,12:00:00,114.500,115.290,114.270,115.260,9931943
AAPL,NASDAQ,23.11.2020,13:00:00,115.291,115.360,114.610,114.619,8215419
AAPL,NASDAQ,23.11.2020,14:00:00,114.616,114.680,114.000,114.130,13195582
AAPL,NASDAQ,23.11.2020,15:00:00,114.205,114.470,113.750,113.940,18511027
AAPL,NASDAQ,23.11.2020,16:00:00,113.850,114.140,113.850,114.050,6297080
AAPL,NASDAQ,23.11.2020,17:00:00,114.050,114.070,113.850,113.980,247842
AAPL,NASDAQ,24.11.2020,18:00:00,114.000,114.750,113.990,114.540,238931
AAPL,NASDAQ,24.11.2020,08:00:00,114.250,114.440,114.150,114.250,340398
AAPL,NASDAQ,24.11.2020,09:00:00,114.310,114.370,112.590,113.016,18645431
AAPL,NASDAQ,24.11.2020,10:00:00,113.020,114.610,113.015,114.587,17528078
AAPL,NASDAQ,24.11.2020,11:00:00,114.903,115.370,114.660,114.870,14079768
AAPL,NASDAQ,24.11.2020,12:00:00,114.810,115.013,114.230,114.840,8193960
AAPL,NASDAQ,24.11.2020,13:00:00,114.790,115.630,114.620,115.605,9485719
AAPL,NASDAQ,24.11.2020,14:00:00,115.695,115.850,114.970,115.290,9413907
AAPL,NASDAQ,24.11.2020,15:00:00,115.360,115.730,114.970,115.025,12532095
AAPL,NASDAQ,24.11.2020,16:00:00,115.170,115.240,115.000,115.100,9057381
AAPL,NASDAQ,24.11.2020,17:00:00,115.150,115.170,115.000,115.120,76460
AAPL,NASDAQ,25.11.2020,18:00:00,115.110,115.350,115.040,115.280,92999
AAPL,NASDAQ,25.11.2020,08:00:00,115.180,115.450,114.900,115.220,366440
AAPL,NASDAQ,25.11.2020,09:00:00,115.200,116.610,115.040,116.343,14032571
AAPL,NASDAQ,25.11.2020,10:00:00,116.355,116.530,115.530,116.410,11628022
AAPL,NASDAQ,25.11.2020,11:00:00,116.492,116.750,115.890,116.020,8826443
AAPL,NASDAQ,25.11.2020,12:00:00,116.030,116.330,115.700,116.230,5703767
AAPL,NASDAQ,25.11.2020,13:00:00,116.215,116.340,115.870,116.022,4719348
AAPL,NASDAQ,25.11.2020,14:00:00,115.986,116.139,115.731,116.070,5395709
AAPL,NASDAQ,25.11.2020,15:00:00,116.120,116.470,115.950,116.010,9538232
AAPL,NASDAQ,25.11.2020,16:00:00,116.030,116.410,116.010,116.210,6354303
AAPL,NASDAQ,25.11.2020,17:00:00,116.190,116.210,116.110,116.130,41177
AAPL,NASDAQ,27.11.2020,18:00:00,116.130,116.220,116.130,116.180,37975
AAPL,NASDAQ,27.11.2020,08:00:00,116.700,116.980,116.620,116.880,194926
AAPL,NASDAQ,27.11.2020,09:00:00,116.880,117.300,116.300,116.950,9969552
AAPL,NASDAQ,27.11.2020,10:00:00,116.990,117.490,116.675,117.130,11204157
AAPL,NASDAQ,27.11.2020,11:00:00,117.060,117.180,116.660,116.760,7403890
AAPL,NASDAQ,27.11.2020,12:00:00,116.868,116.920,116.220,116.500,8883203
AAPL,NASDAQ,27.11.2020,13:00:00,116.650,116.650,116.400,116.425,2470892
AAPL,NASDAQ,27.11.2020,14:00:00,116.420,116.590,116.350,116.470,69830
AAPL,NASDAQ,27.11.2020,15:00:00,116.430,116.550,116.410,116.450,51174
AAPL,NASDAQ,27.11.2020,16:00:00,116.460,116.530,116.440,116.460,31582
AAPL,NASDAQ,30.11.2020,17:00:00,0.000,0.000,0.000,0.000,0
AAPL,NASDAQ,30.11.2020,08:00:00,117.000,117.080,116.610,116.990,421119
AAPL,NASDAQ,30.11.2020,09:00:00,117.010,119.390,116.810,119.004,18432826
AAPL,NASDAQ,30.11.2020,10:00:00,118.950,119.500,116.910,118.090,20731316
AAPL,NASDAQ,30.11.2020,11:00:00,118.130,119.010,117.500,118.900,12706644
AAPL,NASDAQ,30.11.2020,12:00:00,118.870,119.110,118.610,119.025,8579805
AAPL,NASDAQ,30.11.2020,13:00:00,119.045,119.760,118.810,119.660,10161536
AAPL,NASDAQ,30.11.2020,14:00:00,119.735,120.830,119.590,120.500,17033527
AAPL,NASDAQ,30.11.2020,15:00:00,120.570,120.970,119.080,119.240,22668896
AAPL,NASDAQ,30.11.2020,16:00:00,119.620,120.160,119.038,119.900,32676869
AAPL,NASDAQ,30.11.2020,17:00:00,119.880,120.600,119.035,120.540,475061
AAPL,NASDAQ,01.12.2020,18:00:00,120.560,120.800,120.200,120.330,227544
AAPL,NASDAQ,01.12.2020,08:00:00,121.380,121.390,120.880,121.050,529900
AAPL,NASDAQ,01.12.2020,09:00:00,121.100,122.600,120.010,122.571,20062776
AAPL,NASDAQ,01.12.2020,10:00:00,122.388,122.960,121.620,122.395,21354567
AAPL,NASDAQ,01.12.2020,11:00:00,122.460,123.250,122.090,123.090,15899839
AAPL,NASDAQ,01.12.2020,12:00:00,123.100,123.469,122.610,122.730,11079703
AAPL,NASDAQ,01.12.2020,13:00:00,122.585,123.290,122.565,122.770,7762069
AAPL,NASDAQ,01.12.2020,14:00:00,122.775,123.220,122.620,122.680,8383774
AAPL,NASDAQ,01.12.2020,15:00:00,122.785,122.960,122.060,122.730,14026874
AAPL,NASDAQ,01.12.2020,16:00:00,122.720,123.150,122.318,122.880,9403929
AAPL,NASDAQ,01.12.2020,17:00:00,122.870,122.990,122.650,122.650,143933
AAPL,NASDAQ,02.12.2020,18:00:00,122.650,122.850,122.520,122.800,107337
AAPL,NASDAQ,02.12.2020,08:00:00,121.970,122.270,121.930,122.160,305302
AAPL,NASDAQ,02.12.2020,09:00:00,122.150,122.773,120.890,121.894,14962338
AAPL,NASDAQ,02.12.2020,10:00:00,122.010,122.500,121.560,121.930,11604819
AAPL,NASDAQ,02.12.2020,11:00:00,122.010,122.820,121.700,122.540,7936359
AAPL,NASDAQ,02.12.2020,12:00:00,122.544,123.250,122.490,123.000,7863646
AAPL,NASDAQ,02.12.2020,13:00:00,122.920,123.370,122.700,122.965,7430989
AAPL,NASDAQ,02.12.2020,14:00:00,122.950,123.130,122.650,122.860,6558288
AAPL,NASDAQ,02.12.2020,15:00:00,122.950,123.240,122.880,123.066,9578470
AAPL,NASDAQ,02.12.2020,16:00:00,123.080,123.300,123.050,123.150,9614688
AAPL,NASDAQ,02.12.2020,17:00:00,123.160,123.210,123.080,123.100,81685
AAPL,NASDAQ,03.12.2020,18:00:00,123.080,123.180,122.900,122.940,54124
AAPL,NASDAQ,03.12.2020,08:00:00,123.680,123.680,123.430,123.460,204719
AAPL,NASDAQ,03.12.2020,09:00:00,123.479,123.780,122.690,123.124,10911989
AAPL,NASDAQ,03.12.2020,10:00:00,123.160,123.450,122.685,122.690,12171925
AAPL,NASDAQ,03.12.2020,11:00:00,122.610,123.190,122.210,123.050,8252187
AAPL,NASDAQ,03.12.2020,12:00:00,123.100,123.230,122.740,122.950,5839843
AAPL,NASDAQ,03.12.2020,13:00:00,122.880,123.030,122.595,122.693,4941004
AAPL,NASDAQ,03.12.2020,14:00:00,122.670,123.100,122.615,123.010,5182697
AAPL,NASDAQ,03.12.2020,15:00:00,123.035,123.330,122.530,122.680,11402292
AAPL,NASDAQ,03.12.2020,16:00:00,122.940,123.050,122.730,122.850,10950494
AAPL,NASDAQ,03.12.2020,17:00:00,122.820,122.870,122.770,122.780,50944
AAPL,NASDAQ,04.12.2020,18:00:00,122.800,122.900,122.780,122.830,33215
AAPL,NASDAQ,04.12.2020,08:00:00,122.930,123.240,122.670,122.720,213331
AAPL,NASDAQ,04.12.2020,09:00:00,122.750,122.861,121.540,121.895,11144615
AAPL,NASDAQ,04.12.2020,10:00:00,122.060,122.180,121.520,121.738,10427569
AAPL,NASDAQ,04.12.2020,11:00:00,121.788,122.665,121.620,122.415,7912859
AAPL,NASDAQ,04.12.2020,12:00:00,122.380,122.400,121.825,122.104,6205898
AAPL,NASDAQ,04.12.2020,13:00:00,122.155,122.210,121.810,121.816,4256381
AAPL,NASDAQ,04.12.2020,14:00:00,121.835,122.180,121.670,122.060,5764939
AAPL,NASDAQ,04.12.2020,15:00:00,122.080,122.260,121.880,122.255,9626717
AAPL,NASDAQ,04.12.2020,16:00:00,122.250,122.300,122.010,122.030,8636678
AAPL,NASDAQ,04.12.2020,17:00:00,122.020,122.250,122.000,122.040,111595
AAPL,NASDAQ,07.12.2020,18:00:00,122.050,122.070,122.020,122.020,25226
AAPL,NASDAQ,07.12.2020,08:00:00,122.130,122.500,122.100,122.480,151292
AAPL,NASDAQ,07.12.2020,09:00:00,122.550,124.530,122.220,124.470,15536254
AAPL,NASDAQ,07.12.2020,10:00:00,124.440,124.570,123.697,124.090,12622835
AAPL,NASDAQ,07.12.2020,11:00:00,124.030,124.360,123.730,124.090,7299436
AAPL,NASDAQ,07.12.2020,12:00:00,124.090,124.270,123.790,124.140,6326707
AAPL,NASDAQ,07.12.2020,13:00:00,124.077,124.090,123.410,123.920,7158556
AAPL,NASDAQ,07.12.2020,14:00:00,123.910,124.290,123.770,124.026,5881109
AAPL,NASDAQ,07.12.2020,15:00:00,124.028,124.050,123.300,123.710,8729873
AAPL,NASDAQ,07.12.2020,16:00:00,123.750,123.840,123.510,123.570,9956595
AAPL,NASDAQ,07.12.2020,17:00:00,123.600,123.710,123.550,123.600,63035
AAPL,NASDAQ,08.12.2020,18:00:00,123.640,123.660,123.560,123.600,31600
AAPL,NASDAQ,08.12.2020,08:00:00,123.450,124.960,123.370,124.520,1006526
AAPL,NASDAQ,08.12.2020,09:00:00,124.560,124.690,123.450,123.670,11102192
AAPL,NASDAQ,08.12.2020,10:00:00,123.890,124.220,123.090,123.365,11273108
AAPL,NASDAQ,08.12.2020,11:00:00,123.335,123.900,123.170,123.860,6549268
AAPL,NASDAQ,08.12.2020,12:00:00,123.885,124.405,123.855,124.290,6506022
AAPL,NASDAQ,08.12.2020,13:00:00,124.295,124.870,124.230,124.695,8626880
AAPL,NASDAQ,08.12.2020,14:00:00,124.761,124.960,124.390,124.930,7806759
AAPL,NASDAQ,08.12.2020,15:00:00,124.960,124.980,124.330,124.390,8986302
AAPL,NASDAQ,08.12.2020,16:00:00,124.370,124.400,124.210,124.320,6639247
AAPL,NASDAQ,08.12.2020,17:00:00,124.300,124.330,124.210,124.320,68205
AAPL,NASDAQ,09.12.2020,18:00:00,124.330,124.560,124.310,124.380,58438
AAPL,NASDAQ,09.12.2020,08:00:00,124.800,124.930,124.650,124.850,358338
AAPL,NASDAQ,09.12.2020,09:00:00,124.840,125.895,123.860,125.830,15329595
AAPL,NASDAQ,09.12.2020,10:00:00,125.865,125.900,124.590,125.410,12908329
AAPL,NASDAQ,09.12.2020,11:00:00,125.400,125.440,124.670,124.895,7610018
AAPL,NASDAQ,09.12.2020,12:00:00,124.891,124.920,122.830,123.681,10842049
AAPL,NASDAQ,09.12.2020,13:00:00,123.640,123.710,121.610,121.720,13290616
AAPL,NASDAQ,09.12.2020,14:00:00,121.660,122.250,121.000,121.620,10798645
AAPL,NASDAQ,09.12.2020,15:00:00,121.620,122.210,121.070,121.960,14280248
AAPL,NASDAQ,09.12.2020,16:00:00,121.780,122.799,121.360,121.430,13337308
AAPL,NASDAQ,09.12.2020,17:00:00,121.490,121.520,120.900,120.910,198108
AAPL,NASDAQ,10.12.2020,18:00:00,120.930,121.440,120.920,121.370,67704
AAPL,NASDAQ,10.12.2020,08:00:00,120.810,121.260,120.300,120.380,421537
AAPL,NASDAQ,10.12.2020,09:00:00,120.400,122.480,120.010,122.460,12116791
AAPL,NASDAQ,10.12.2020,10:00:00,122.440,123.570,121.995,123.481,12086735
AAPL,NASDAQ,10.12.2020,11:00:00,123.490,123.870,123.120,123.270,8571982
AAPL,NASDAQ,10.12.2020,12:00:00,123.290,123.580,122.710,122.760,6916263
AAPL,NASDAQ,10.12.2020,13:00:00,122.793,123.580,122.745,123.430,5445291
AAPL,NASDAQ,10.12.2020,14:00:00,123.490,123.620,122.800,122.835,5805168
AAPL,NASDAQ,10.12.2020,15:00:00,122.840,123.600,122.710,123.425,9525120
AAPL,NASDAQ,10.12.2020,16:00:00,123.240,123.450,122.960,123.240,8238907
AAPL,NASDAQ,10.12.2020,17:00:00,123.250,123.250,123.130,123.150,36668
AAPL,NASDAQ,11.12.2020,18:00:00,123.210,123.290,123.000,123.030,41175
AAPL,NASDAQ,11.12.2020,08:00:00,122.460,122.730,122.340,122.730,254801
AAPL,NASDAQ,11.12.2020,09:00:00,122.640,122.760,120.890,121.475,13405571
AAPL,NASDAQ,11.12.2020,10:00:00,121.250,122.011,121.170,121.335,9743336
AAPL,NASDAQ,11.12.2020,11:00:00,121.325,121.715,120.800,120.890,7765546
AAPL,NASDAQ,11.12.2020,12:00:00,120.995,121.440,120.550,121.440,7377122
AAPL,NASDAQ,11.12.2020,13:00:00,121.400,121.835,121.220,121.640,6420891
AAPL,NASDAQ,11.12.2020,14:00:00,121.730,122.160,121.620,121.901,7302351
AAPL,NASDAQ,11.12.2020,15:00:00,121.970,122.400,121.730,122.230,10577646
AAPL,NASDAQ,11.12.2020,16:00:00,122.480,122.490,121.726,122.300,11594201
AAPL,NASDAQ,11.12.2020,17:00:00,122.280,122.410,122.200,122.200,50381
AAPL,NASDAQ,14.12.2020,18:00:00,122.190,122.200,122.150,122.190,10618
AAPL,NASDAQ,14.12.2020,08:00:00,123.210,123.250,122.330,123.080,515586
AAPL,NASDAQ,14.12.2020,09:00:00,123.100,123.350,122.500,122.889,8842425
AAPL,NASDAQ,14.12.2020,10:00:00,122.950,123.110,122.490,123.020,9682713
AAPL,NASDAQ,14.12.2020,11:00:00,122.810,123.190,122.630,122.920,6556604
AAPL,NASDAQ,14.12.2020,12:00:00,122.959,122.990,122.290,122.290,5567223
AAPL,NASDAQ,14.12.2020,13:00:00,122.450,122.620,122.120,122.455,5709431
AAPL,NASDAQ,14.12.2020,14:00:00,122.410,122.540,121.870,122.215,5726159
AAPL,NASDAQ,14.12.2020,15:00:00,122.245,122.490,121.711,122.003,8615223
AAPL,NASDAQ,14.12.2020,16:00:00,121.770,122.000,121.620,121.810,13597625
AAPL,NASDAQ,14.12.2020,17:00:00,121.810,121.850,121.750,121.810,29359
AAPL,NASDAQ,15.12.2020,18:00:00,121.800,121.850,121.800,121.840,11358
AAPL,NASDAQ,15.12.2020,08:00:00,123.850,124.200,123.660,123.970,726053
AAPL,NASDAQ,15.12.2020,09:00:00,123.990,126.960,123.800,126.350,28557419
AAPL,NASDAQ,15.12.2020,10:00:00,126.485,126.580,125.270,126.001,18581976
AAPL,NASDAQ,15.12.2020,11:00:00,125.930,126.240,125.130,125.831,11952440
AAPL,NASDAQ,15.12.2020,12:00:00,125.955,126.800,125.900,126.760,15982031
AAPL,NASDAQ,15.12.2020,13:00:00,126.550,126.980,126.300,126.715,11335188
AAPL,NASDAQ,15.12.2020,14:00:00,126.720,127.500,126.481,127.255,15359656
AAPL,NASDAQ,15.12.2020,15:00:00,127.225,127.860,127.030,127.820,17699263
AAPL,NASDAQ,15.12.2020,16:00:00,127.880,128.000,127.660,127.680,12360667
AAPL,NASDAQ,15.12.2020,17:00:00,127.680,127.950,127.310,127.620,246405
AAPL,NASDAQ,16.12.2020,18:00:00,127.660,127.930,127.650,127.850,142722
AAPL,NASDAQ,16.12.2020,08:00:00,127.690,127.990,127.500,127.750,334363
AAPL,NASDAQ,16.12.2020,09:00:00,127.760,127.800,126.560,127.391,14132176
AAPL,NASDAQ,16.12.2020,10:00:00,127.185,127.870,126.810,127.030,12674242
AAPL,NASDAQ,16.12.2020,11:00:00,126.995,127.830,126.690,127.754,9270961
AAPL,NASDAQ,16.12.2020,12:00:00,127.800,128.020,127.340,127.792,7219860
AAPL,NASDAQ,16.12.2020,13:00:00,127.770,127.940,127.260,127.678,6258372
AAPL,NASDAQ,16.12.2020,14:00:00,127.670,128.235,127.285,128.100,9431453
AAPL,NASDAQ,16.12.2020,15:00:00,128.120,128.370,127.700,127.775,12762985
AAPL,NASDAQ,16.12.2020,16:00:00,127.810,127.890,127.475,127.810,10223142
AAPL,NASDAQ,16.12.2020,17:00:00,127.810,127.910,127.700,127.800,40839
AAPL,NASDAQ,17.12.2020,18:00:00,127.830,127.930,127.830,127.890,19046
AAPL,NASDAQ,17.12.2020,08:00:00,128.450,128.590,128.350,128.500,291783
AAPL,NASDAQ,17.12.2020,09:00:00,128.580,129.580,128.520,128.790,13909811
AAPL,NASDAQ,17.12.2020,10:00:00,128.955,129.200,128.190,128.824,12953659
AAPL,NASDAQ,17.12.2020,11:00:00,128.790,129.040,128.045,128.240,8648890
AAPL,NASDAQ,17.12.2020,12:00:00,128.400,128.570,128.143,128.475,6939474
AAPL,NASDAQ,17.12.2020,13:00:00,128.480,128.710,128.280,128.547,5468491
AAPL,NASDAQ,17.12.2020,14:00:00,128.460,128.540,128.120,128.520,6207653
AAPL,NASDAQ,17.12.2020,15:00:00,128.459,128.830,128.240,128.670,9654337
